id,sector,name,pitch,target_market,model_slug,budget_band,location,team,time_mode,source,ref
2013,Shark Tank India,Belly Button Shaper,"Inspired by Shrawani Engineers from Nagpur, who pitched this on Shark Tank India (S1 E5) and asked ₹20L, no deal.",,personal-care-brand,,,,,sharktank,S1E5P15
2014,Shark Tank India,Ice-Pops Brand,"Inspired by Skippi Ice Pops from Hyderabad, who pitched this on Shark Tank India (S1 E6) and got ₹1 Cr for 15%.",,ice-cream-and-desserts-brand,,,,,sharktank,S1E6P16
2015,Shark Tank India,Menstrual Awareness Comic,"Inspired by Menstrupedia from Ahmedabad, who pitched this on Shark Tank India (S1 E6) and got ₹50L for 20%.",,publishing-and-comics,,,,,sharktank,S1E6P17
2016,Shark Tank India,Anti-Pollution Fabric,"Inspired by Hecoll from Hyderabad, who pitched this on Shark Tank India (S1 E6) and asked ₹1 Cr, no deal.",,industrial-solutions,,,,,sharktank,S1E6P18
2017,Shark Tank India,Child Development App,"Inspired by Raising Superstars from Gurgaon, who pitched this on Shark Tank India (S1 E7) and got ₹1 Cr for 4%.",,edtech-startup,,,,,sharktank,S1E7P19
2018,Shark Tank India,Gadgets For Visually Impaired People,"Inspired by Torch-it from Ahmedabad, who pitched this on Shark Tank India (S1 E7) and asked ₹75L, no deal.",,medical-devices-startup,,,,,sharktank,S1E7P20
2019,Shark Tank India,Anti-Bullying Reporting App,"Inspired by Kavach from Gurgaon, who pitched this on Shark Tank India (S1 E7) and got ₹5L for 10%.",,edtech-startup,,,,,sharktank,S1E7P21
2020,Shark Tank India,Flavoured Kheer Brand,"Inspired by La Kheer Deli from Pune, who pitched this on Shark Tank India (S1 E7) and asked ₹50L, no deal.",,ice-cream-and-desserts-brand,,,,,sharktank,S1E7P22
2021,Shark Tank India,Kerala Banana Chips,"Inspired by Beyond Snack from Thiruvananthapuram, who pitched this on Shark Tank India (S1 E8) and got ₹50L for 2.5%.",,healthy-snacks-brand,,,,,sharktank,S1E8P23
2022,Shark Tank India,Easy Life Prickless Diabetes Testing Machine,"Inspired by Vivalyf Innovations from Hyderabad, who pitched this on Shark Tank India (S1 E8) and got ₹56L for 33.33%.",,medical-devices-startup,,,,,sharktank,S1E8P24
2023,Shark Tank India,Smart Electric Motorcycle,"Inspired by Motion Breeze from Vadodara, who pitched this on Shark Tank India (S1 E8) and got ₹30L for 6%.",,ev-assembly,,,,,sharktank,S1E8P25
2024,Shark Tank India,Smart Helmets,"Inspired by Altor from Kolkata, who pitched this on Shark Tank India (S1 E9) and got ₹50L for 7%.",,safety-and-security-devices,,,,,sharktank,S1E9P26
2025,Shark Tank India,Healthy Staples Brand,"Inspired by Kabira Handmad from Jaipur, who pitched this on Shark Tank India (S1 E9) and asked ₹1 Cr, no deal.",,spice-processing-unit,,,,,sharktank,S1E9P28
2026,Shark Tank India,Male Intimate Hygiene Deo Spray,"Inspired by Nuutjob from Ahmedabad, who pitched this on Shark Tank India (S1 E10) and got ₹25L for 20%.",,personal-care-brand,,,,,sharktank,S1E10P29
2027,Shark Tank India,Student Community App,"Inspired by Event Beep from Pune, who pitched this on Shark Tank India (S1 E10) and got ₹30L for 3%.",,edtech-startup,,,,,sharktank,S1E10P31
2028,Shark Tank India,Fiber Ice Cream,"Inspired by Gopal's56 from Delhi, who pitched this on Shark Tank India (S1 E11) and asked ₹300 Cr, no deal.",,ice-cream-and-desserts-brand,,,,,sharktank,S1E11P32
2029,Shark Tank India,Wall Building Surface Textures,"Inspired by ARRCOATSurface Textures from Delhi, who pitched this on Shark Tank India (S1 E11) and got ₹50L for 15%.",,home-painting-contractor,,,,,sharktank,S1E11P33
2030,Shark Tank India,Customised Streetwear,"Inspired by Farda from Nagpur, who pitched this on Shark Tank India (S1 E11) and got ₹30L for 20%.",,d2c-apparel-brand,,,,,sharktank,S1E11P34
2031,Shark Tank India,Ayurvedic Skincare & Lifestyle Brand,"Inspired by Auli from Kolkata, who pitched this on Shark Tank India (S1 E12) and got ₹75L for 15%.",,personal-care-brand,,,,,sharktank,S1E12P35
2032,Shark Tank India,Indian Sweets,"Inspired by Swee Desi from Pune, who pitched this on Shark Tank India (S1 E12) and asked ₹40L, no deal.",,sweet-shop,,,,,sharktank,S1E12P36
2033,Shark Tank India,Metaverse App,"Inspired by LOKA from Delhi, who pitched this on Shark Tank India (S1 E12) and got ₹40L for 24%.",,gaming-and-esports,,,,,sharktank,S1E12P37
2034,Shark Tank India,Braille Literacy Device,"Inspired by Annie from Bangalore, who pitched this on Shark Tank India (S1 E13) and got ₹1.05 Cr for 3%.",,medical-devices-startup,,,,,sharktank,S1E13P38
2035,Shark Tank India,Eco-Friendly Boxes,"Inspired by Carragreen from Indore, who pitched this on Shark Tank India (S1 E13) and got ₹50L for 20%.",,eco-friendly-products-brand,,,,,sharktank,S1E13P39
2036,Shark Tank India,B2B Yarn Trading Marketplace,"Inspired by The Yarn Bazaar from Mumbai, who pitched this on Shark Tank India (S1 E13) and got ₹1 Cr for 10%.",,b2b-marketplace,,,,,sharktank,S1E13P40
2037,Shark Tank India,Home Dialysis Treatment,"Inspired by The Renal Project from Mumbai, who pitched this on Shark Tank India (S1 E14) and got ₹1 Cr for 6%.",,medical-devices-startup,,,,,sharktank,S1E14P41
2038,Shark Tank India,Healthy Indian Snacks,"Inspired by Morriko Pure Foods from Valsad, who pitched this on Shark Tank India (S1 E14) and asked ₹1 Cr, no deal.",,healthy-snacks-brand,,,,,sharktank,S1E14P42
2039,Shark Tank India,Digital Piggy Bank,"Inspired by Good Good Piggy from Delhi, who pitched this on Shark Tank India (S1 E14) and asked ₹45L, no deal.",,fintech-startup,,,,,sharktank,S1E14P43
2040,Shark Tank India,Smart Audio Products,"Inspired by Hammer Lifestyle from Panipat, who pitched this on Shark Tank India (S1 E15) and got ₹1 Cr for 40%.",,consumer-gadgets-brand,,,,,sharktank,S1E15P44
2041,Shark Tank India,Coconut Water Franchise,"Inspired by Cocofit from Hyderabad, who pitched this on Shark Tank India (S1 E15) and got ₹5e-05L for 5%.",,beverage-brand,,,,,sharktank,S1E15P46
2042,Shark Tank India,Dog Hygiene Products,"Inspired by Flying Fur from Delhi, who pitched this on Shark Tank India (S1 E16) and asked ₹75L, no deal.",,pet-grooming,,,,,sharktank,S1E16P48
2043,Shark Tank India,Liquid Water Enhancer,"Inspired by Beyond Water from Kolkata, who pitched this on Shark Tank India (S1 E16) and got ₹75L for 15%.",,beverage-brand,,,,,sharktank,S1E16P49
2044,Shark Tank India,Sneaker Resale,"Inspired by Find Your Kicks India from Ludhiana, who pitched this on Shark Tank India (S1 E17) and got ₹50L for 25%.",,sneaker-and-streetwear-resale,,,,,sharktank,S1E17P51
2045,Shark Tank India,EdTech App,"Inspired by Aas Vidyalaya from Mumbai, who pitched this on Shark Tank India (S1 E17) and got ₹1.5 Cr for 15%.",,edtech-startup,,,,,sharktank,S1E17P52
2046,Shark Tank India,Surprise Planning Service,"Inspired by Outbox from Kolkata, who pitched this on Shark Tank India (S1 E17) and asked ₹50L, no deal.",,event-planning,,,,,sharktank,S1E17P53
2047,Shark Tank India,Pothole Detection Software And Data,"Inspired by Road Bounce from Pune, who pitched this on Shark Tank India (S1 E17) and got ₹80L for 20%.",,b2b-saas-startup,,,,,sharktank,S1E17P54
2048,Shark Tank India,Thin Crust Pizza,"Inspired by Mommy's Kitchen from Mumbai, who pitched this on Shark Tank India (S1 E18) and asked ₹90L, no deal.",,quick-service-food-outlet,,,,,sharktank,S1E18P55
2049,Shark Tank India,Hemp Food Products,"Inspired by India Hempand Co from Bangalore, who pitched this on Shark Tank India (S1 E18) and asked ₹50L, no deal.",,traditional-health-foods,,,,,sharktank,S1E18P56
2050,Shark Tank India,Electric Auto-Rickshaw,"Inspired by Otua from Gurgaon, who pitched this on Shark Tank India (S1 E18) and got ₹1L for 1%.",,ev-assembly,,,,,sharktank,S1E18P57
2051,Shark Tank India,Leather-free Shoes,"Inspired by Ethik from Bangalore, who pitched this on Shark Tank India (S1 E19) and asked ₹15L, no deal.",,footwear-brand,,,,,sharktank,S1E19P59
2052,Shark Tank India,Livestock Health Monitoring Tags,"Inspired by We STOCK from Ernakulam, who pitched this on Shark Tank India (S1 E19) and got ₹60L for 10%.",,agritech-devices,,,,,sharktank,S1E19P60
2053,Shark Tank India,Medical Keto Diet Plans,"Inspired by Keto India from Delhi, who pitched this on Shark Tank India (S1 E19) and asked ₹1.5 Cr, no deal.",,nutrition-coaching,,,,,sharktank,S1E19P61
2054,Shark Tank India,LPG Cylinder Lock,"Inspired by Magiclock from Mumbai, who pitched this on Shark Tank India (S1 E19) and asked ₹1.2 Cr, no deal.",,safety-and-security-devices,,,,,sharktank,S1E19P62
2055,Shark Tank India,Comics & Animation,"Inspired by Bakarmax from Delhi, who pitched this on Shark Tank India (S1 E20) and asked ₹35L, no deal.",,video-editing-service,,,,,sharktank,S1E20P64
2056,Shark Tank India,Can Cocktails,"Inspired by INACAN from Pune, who pitched this on Shark Tank India (S1 E20) and got ₹1 Cr for 10%.",,beverage-brand,,,,,sharktank,S1E20P65
2057,Shark Tank India,Sugar-Free Icecream,"Inspired by Get-A-Whey from Mumbai, who pitched this on Shark Tank India (S1 E21) and got ₹1 Cr for 15%.",,ice-cream-and-desserts-brand,,,,,sharktank,S1E21P66
2058,Shark Tank India,Customised Apparels,"Inspired by The Quirky Naari from Mathura, who pitched this on Shark Tank India (S1 E21) and got ₹35L for 24%.",,d2c-apparel-brand,,,,,sharktank,S1E21P68
2059,Shark Tank India,Natural Hair Extensions,"Inspired by Hair Originals from Gurgaon, who pitched this on Shark Tank India (S1 E22) and got ₹60L for 4%.",,personal-care-brand,,,,,sharktank,S1E22P69
2060,Shark Tank India,Toilet Spray With Essential Oils,"Inspired by Poo-de-Cologne from Mumbai, who pitched this on Shark Tank India (S1 E22) and asked ₹75L, no deal.",,personal-care-brand,,,,,sharktank,S1E22P70
2061,Shark Tank India,Meads Brand,"Inspired by Moonshine from Mumbai, who pitched this on Shark Tank India (S1 E22) and asked ₹80L, no deal.",,beverage-brand,,,,,sharktank,S1E22P71
2062,Shark Tank India,Fresh Fruits Salads,"Inspired by Falhari from Gurgaon, who pitched this on Shark Tank India (S1 E22) and asked ₹50L, no deal.",,juice-and-shake-bar,,,,,sharktank,S1E22P72
2063,Shark Tank India,Ayurvedic Enriched Food,"Inspired by Namhya Foods from Jammu, who pitched this on Shark Tank India (S1 E23) and got ₹50L for 10%.",,healthy-snacks-brand,,,,,sharktank,S1E23P73
2064,Shark Tank India,Streetwear Brand,"Inspired by Urban Monkey from Mumbai, who pitched this on Shark Tank India (S1 E23) and asked ₹1 Cr, no deal.",,d2c-apparel-brand,,,,,sharktank,S1E23P74
2065,Shark Tank India,Motorcycle Luggage Bags,"Inspired by Guardian Gears from Hyderabad, who pitched this on Shark Tank India (S1 E23) and asked ₹30L, no deal.",,bags-and-accessories-brand,,,,,sharktank,S1E23P75
2066,Shark Tank India,Gift Soaps,"Inspired by The Sass Bar from Mumbai, who pitched this on Shark Tank India (S1 E24) and got ₹50L for 35%.",,handmade-soap-and-cosmetics,,,,,sharktank,S1E24P77
2067,Shark Tank India,Home-Style Food Delivery,"Inspired by Nuskha Kitchen from Jaipur, who pitched this on Shark Tank India (S1 E24) and asked ₹20L, no deal.",,cloud-kitchen,,,,,sharktank,S1E24P79
2068,Shark Tank India,Dog Products,"Inspired by Paws India from Mumbai, who pitched this on Shark Tank India (S1 E25) and got ₹50L for 15%.",,pet-grooming,,,,,sharktank,S1E25P80
2069,Shark Tank India,Portable ECG Device,"Inspired by Sunfox Technologies from Dehradun, who pitched this on Shark Tank India (S1 E25) and got ₹1 Cr for 6%.",,medical-devices-startup,,,,,sharktank,S1E25P81
2070,Shark Tank India,Roasted Peanut Butter Products,"Inspired by Alpino from Surat, who pitched this on Shark Tank India (S1 E25) and asked ₹1.5 Cr, no deal.",,healthy-snacks-brand,,,,,sharktank,S1E25P82
2071,Shark Tank India,Perfumes Fragrances,"Inspired by Isak Fragrances from Lucknow, who pitched this on Shark Tank India (S1 E26) and got ₹50L for 50%.",,personal-care-brand,,,,,sharktank,S1E26P83
2072,Shark Tank India,Automatic Cradle,"Inspired by Julaa Automation from Ahmedabad, who pitched this on Shark Tank India (S1 E26) and asked ₹50L, no deal.",,consumer-gadgets-brand,,,,,sharktank,S1E26P84
2073,Shark Tank India,Ventilated PPE Kits,"Inspired by Watt Technovations from Pune, who pitched this on Shark Tank India (S1 E27) and got ₹0.00101L for 4%.",,medical-devices-startup,,,,,sharktank,S1E27P87
2074,Shark Tank India,Industrial Automation Solutions,"Inspired by Aliste Technologies from Noida, who pitched this on Shark Tank India (S1 E27) and asked ₹60L, no deal.",,b2b-saas-startup,,,,,sharktank,S1E27P88
2075,Shark Tank India,Insurance Claim Help Service,"Inspired by Insurance Samadhan from Noida, who pitched this on Shark Tank India (S1 E27) and got ₹1 Cr for 4%.",,insurance-agency,,,,,sharktank,S1E27P89
2076,Shark Tank India,Organic Milk A2 Products,"Inspired by Humpy A2 from Pune, who pitched this on Shark Tank India (S1 E28) and got ₹1 Cr for 15%.",,dairy-farm,,,,,sharktank,S1E28P90
2077,Shark Tank India,Kunafa Dessert Outlet,"Inspired by Kunafa World from Mangalore, who pitched this on Shark Tank India (S1 E28) and asked ₹90L, no deal.",,quick-service-food-outlet,,,,,sharktank,S1E28P91
2078,Shark Tank India,Anti-Suicidal Fan Rod,"Inspired by Gold Safe Solutions from Mumbai, who pitched this on Shark Tank India (S1 E28) and got ₹50L for 30%.",,safety-and-security-devices,,,,,sharktank,S1E28P92
2079,Shark Tank India,Stainless Steel Kitchenware,"Inspired by PDDFalcon from Gandhinagar, who pitched this on Shark Tank India (S1 E29) and asked ₹75L, no deal.",,crockery-and-kitchenware-store,,,,,sharktank,S1E29P94
2080,Shark Tank India,OTT Streaming Aggregator,"Inspired by Play Box TV from Mumbai, who pitched this on Shark Tank India (S1 E29) and asked ₹1 Cr, no deal.",,content-and-media-platform,,,,,sharktank,S1E29P95
2081,Shark Tank India,Drinking Glass Rim Shields,"Inspired by Sippline from Pune, who pitched this on Shark Tank India (S1 E30) and asked ₹75L, no deal.",,industrial-solutions,,,,,sharktank,S1E30P96
